Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Nationality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,CU_1st_sem_credited,CU_1st_sem_enrolled,CU_1st_sem_evaluations,CU_1st_sem_approved,CU_1st_sem_grade,CU_1st_sem_without_evaluations,CU_2nd_sem_credited,CU_2nd_sem_enrolled,CU_2nd_sem_evaluations,CU_2nd_sem_approved,CU_2nd_sem_grade,CU_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP_growth_rate,Parental_education_level,Marital_status_category,Target
2,16,1,8,0,14.0,1,4,23,5.0,5.0,1,0,0,1,1,0,17,0,0,8,12,5,15.4,0,0,9,10,7,11.65,0,12.27,2.31,-0.37,13,Married,Not Dropout
1,14,4,7,0,13.0,1,13,24,9.0,18.0,1,0,0,1,1,0,20,0,1,6,6,5,14.64,0,0,7,11,6,15.29,0,10.61,2.36,-2.39,18,Single,Not Dropout
1,13,5,7,0,12.0,1,18,7,18.0,6.0,0,0,0,1,1,1,18,0,0,4,3,1,10.04,0,1,5,6,2,8.17,0,8.92,-0.21,-1.37,12,Single,Not Dropout
1,14,2,12,1,7.0,1,23,13,5.0,19.0,1,0,0,1,0,0,27,0,0,5,4,3,11.16,0,1,4,3,2,9.45,0,13.31,3.28,0.03,18,Single,Not Dropout
1,14,2,14,1,13.0,1,9,27,13.0,6.0,1,0,0,1,1,0,19,0,1,8,8,4,10.21,0,0,6,8,2,7.41,1,11.67,1.39,-2.78,18,Single,Not Dropout
6,5,2,10,1,12.0,1,27,10,7.0,13.0,1,0,1,1,0,0,23,0,2,6,6,6,18.76,1,1,6,9,5,17.31,1,14.7,1.57,-2.74,18,Other,Not Dropout
2,13,2,12,1,13.0,5,2,14,13.0,13.0,0,0,0,1,1,1,32,0,2,3,5,1,13.91,0,0,3,2,1,8.98,0,9.64,1.85,-0.66,8,Married,Not Dropout
3,4,2,8,1,9.0,1,17,20,2.0,13.0,1,0,0,1,1,0,17,0,1,5,8,4,8.29,0,1,5,4,2,9.33,0,11.4,2.15,-3.26,18,Other,Not Dropout
3,7,3,14,1,9.0,1,13,14,6.0,6.0,0,0,0,0,1,0,25,0,0,4,5,2,13.22,0,0,2,2,1,9.39,0,7.68,-0.51,1.39,13,Other,Not Dropout
1,16,5,7,1,16.0,1,21,25,19.0,15.0,1,0,0,1,0,0,22,0,1,7,10,3,6.59,0,0,8,8,3,5.15,1,11.47,1.62,0.27,23,Single,Dropout
2,5,5,8,1,16.0,1,9,11,14.0,6.0,0,0,0,1,0,1,22,0,0,8,11,4,11.22,0,0,8,9,6,11.33,0,12.29,1.67,2.77,10,Married,Not Dropout
1,15,5,1,1,9.0,1,28,15,18.0,16.0,0,0,0,1,1,0,18,0,1,7,6,7,17.18,0,1,6,7,4,15.48,0,9.82,0.25,-2.65,21,Single,Not Dropout
2,8,0,5,1,4.0,1,1,15,,8.0,1,0,0,1,0,0,21,0,0,4,3,2,9.95,0,1,3,3,1,10.84,2,11.72,1.82,-1.47,8,Married,Not Dropout
1,4,1,13,1,7.0,19,24,22,4.0,16.0,0,0,0,1,1,0,23,0,0,6,6,3,16.35,0,1,5,7,3,14.07,0,12.26,1.41,1.6,23,Single,Not Dropout
1,2,4,2,1,9.0,1,15,10,9.0,19.0,0,0,0,1,1,0,22,0,0,4,1,1,3.53,1,0,4,4,1,2.37,0,7.0,-0.67,1.59,12,Single,Dropout
1,10,3,4,0,11.0,1,15,8,17.0,15.0,1,0,0,1,1,1,27,0,1,6,7,2,9.98,2,0,6,4,2,9.13,0,8.13,1.83,-3.36,11,Single,Dropout
2,8,2,14,1,6.0,1,10,11,13.0,9.0,0,0,0,1,1,0,17,0,0,8,9,3,12.27,1,0,9,11,6,9.13,0,11.16,0.35,3.18,10,Married,Not Dropout
1,9,1,15,0,1.0,1,12,7,10.0,9.0,0,0,0,1,0,1,17,0,0,7,11,1,4.82,1,0,5,4,1,5.11,0,10.07,3.22,-1.68,9,Single,Dropout
1,1,0,8,0,14.0,1,13,6,17.0,8.0,1,0,0,1,0,0,17,0,0,6,9,4,10.48,1,0,6,6,4,11.9,0,14.18,1.31,2.91,9,Single,Not Dropout
1,5,1,7,1,16.0,1,10,24,3.0,7.0,1,0,0,1,0,0,24,0,0,9,9,4,8.44,1,0,7,10,2,12.64,0,12.59,-0.29,-0.53,17,Single,Not Dropout
4,1,2,9,1,2.0,1,1,11,19.0,,1,0,0,1,0,1,28,0,0,5,8,3,10.59,0,0,4,6,3,11.27,1,11.92,2.37,1.83,6,Other,Not Dropout
1,6,2,14,1,6.0,1,12,8,3.0,10.0,1,0,0,1,0,1,17,0,0,8,9,4,12.03,0,0,8,8,4,10.28,1,13.16,-0.35,-4.44,10,Single,Not Dropout
1,16,3,8,1,7.0,1,12,24,19.0,14.0,1,0,0,1,0,1,17,0,1,6,8,1,10.55,2,0,6,9,3,10.56,0,13.27,1.95,4.0,18,Single,Not Dropout
1,3,1,3,1,13.0,1,21,23,16.0,17.0,0,0,1,1,1,0,34,0,0,11,8,5,3.93,1,2,9,12,0,3.1,1,9.75,0.16,-0.03,22,Single,Dropout
1,12,1,8,1,13.0,1,14,8,10.0,17.0,0,0,0,1,1,0,31,0,1,7,7,2,7.75,0,1,6,4,3,9.18,0,12.98,1.67,2.75,11,Single,Dropout
1,1,5,5,0,6.0,1,16,9,10.0,12.0,1,0,0,1,1,1,31,0,0,3,4,2,10.87,1,0,5,0,3,13.15,0,16.0,-1.0,0.17,12,Single,Not Dropout
1,10,2,12,1,5.0,1,14,24,1.0,19.0,0,0,0,1,1,0,25,0,0,6,6,3,7.04,0,0,7,8,1,,0,13.5,-1.0,0.79,19,Single,Dropout
2,16,1,3,1,7.0,1,13,9,7.0,17.0,0,0,0,1,1,0,27,1,1,4,8,1,8.84,0,0,7,8,1,7.25,1,10.63,2.84,2.11,11,Married,Dropout
3,6,3,11,0,4.0,1,21,25,5.0,10.0,0,0,0,1,0,0,21,0,0,10,12,3,6.8,0,2,10,13,4,11.44,1,7.0,2.55,3.68,23,Other,Not Dropout
3,4,3,3,0,7.0,1,20,18,14.0,8.0,0,0,0,1,0,1,17,0,0,5,7,3,8.94,0,0,4,8,1,10.21,1,7.86,2.07,-0.0,19,Other,Not Dropout
1,10,3,17,1,5.0,1,29,20,4.0,9.0,1,0,0,1,0,0,17,0,0,9,10,5,11.99,0,0,9,13,8,13.66,0,11.89,2.7,3.37,24,Single,Not Dropout
1,5,1,11,1,1.0,1,15,16,16.0,1.0,0,0,0,1,0,0,23,0,0,8,9,4,9.73,0,0,8,13,6,,0,9.19,0.53,0.06,15,Single,Not Dropout
1,16,4,3,0,12.0,1,1,1,6.0,7.0,1,0,1,1,1,1,29,1,0,4,7,1,9.12,0,0,4,3,1,9.69,0,8.26,0.09,1.28,1,Single,Dropout
2,15,1,17,1,13.0,1,17,24,17.0,8.0,1,0,0,1,1,0,22,0,1,4,9,0,5.95,0,0,5,9,1,,0,13.56,0.18,0.49,20,Married,Dropout
1,12,5,10,0,5.0,1,12,17,7.0,15.0,1,0,0,1,0,0,27,0,0,8,5,8,20.0,0,0,9,7,9,20.0,0,14.5,0.56,0.44,14,Single,Not Dropout
1,11,2,11,1,7.0,1,3,6,15.0,5.0,1,0,1,1,0,1,22,0,1,6,5,3,12.41,0,1,4,0,2,11.11,0,8.73,2.86,-0.45,4,Single,Not Dropout
1,11,2,2,1,7.0,1,25,25,13.0,13.0,1,0,0,0,0,0,25,0,0,6,7,5,13.44,0,0,7,5,5,14.98,0,15.48,0.7,-0.66,25,Single,Not Dropout
1,13,2,4,1,1.0,1,19,9,19.0,7.0,1,0,0,1,0,1,28,0,0,7,11,0,2.89,0,0,7,8,1,4.77,0,9.96,-0.01,-0.34,14,Single,Dropout
1,8,2,14,1,9.0,1,19,11,10.0,7.0,1,1,0,0,0,0,31,0,0,1,4,0,12.65,0,0,3,5,1,9.44,1,11.99,1.91,2.04,15,Single,Dropout
1,17,3,8,1,8.0,1,19,19,7.0,,1,0,0,1,0,0,25,0,0,6,5,3,10.5,0,0,7,7,3,9.08,0,7.0,0.36,2.53,19,Single,Not Dropout
1,6,2,11,1,16.0,1,29,9,13.0,10.0,1,0,1,1,0,0,35,0,1,8,8,5,11.35,2,0,9,10,4,9.82,1,13.72,1.29,-4.16,19,Single,Dropout
1,1,0,17,1,6.0,1,20,1,1.0,2.0,1,0,0,1,0,0,22,0,0,3,6,2,11.23,0,0,3,4,3,11.96,0,7.34,2.55,-0.86,10,Single,Not Dropout
1,12,3,8,1,13.0,1,21,10,19.0,4.0,0,1,0,1,1,0,31,0,0,8,8,2,7.62,0,0,6,7,2,8.72,1,7.5,1.07,-3.65,15,Single,Not Dropout
2,12,1,7,1,7.0,1,22,20,13.0,10.0,0,0,0,1,0,0,26,0,1,6,8,4,8.96,1,0,8,7,3,10.38,0,11.95,1.53,0.4,21,Married,Not Dropout
1,17,0,14,1,3.0,1,22,13,,14.0,0,0,0,0,0,0,17,0,0,4,4,3,12.52,0,1,5,6,2,10.05,1,7.33,2.32,-2.72,17,Single,Not Dropout
1,7,5,2,1,6.0,1,21,21,4.0,8.0,0,0,0,1,0,1,31,0,0,7,9,3,13.63,0,3,9,13,6,12.36,0,11.07,2.25,-2.6,21,Single,Not Dropout
2,8,1,8,1,15.0,1,3,3,1.0,5.0,0,1,0,1,0,1,17,0,0,6,8,2,5.9,0,1,5,6,2,6.72,0,7.9,0.21,-0.68,3,Married,Dropout
1,10,3,15,1,5.0,1,12,8,13.0,18.0,0,0,0,1,0,0,22,0,0,9,5,6,15.01,1,0,9,7,6,13.81,0,13.98,0.12,-3.2,10,Single,Not Dropout
1,7,1,4,1,14.0,1,8,7,13.0,7.0,1,0,0,1,0,0,28,0,0,5,10,2,9.81,0,0,5,9,3,10.86,0,13.59,-0.13,1.18,7,Single,Not Dropout
1,14,2,6,1,11.0,1,26,2,4.0,7.0,1,0,0,1,0,0,19,0,1,9,14,4,8.81,0,1,8,9,5,9.59,0,9.28,1.48,0.42,14,Single,Not Dropout
2,8,2,9,1,12.0,1,17,19,11.0,2.0,0,0,0,1,0,0,23,0,0,6,3,5,14.43,1,1,4,4,3,16.09,0,13.23,0.93,-1.54,18,Married,Not Dropout
1,14,0,2,1,13.0,1,15,7,10.0,7.0,0,0,0,1,1,0,27,0,0,7,8,6,20.0,0,0,7,11,7,19.87,0,9.48,1.86,0.98,11,Single,Not Dropout
1,8,5,2,0,9.0,1,16,14,10.0,5.0,1,0,0,1,0,0,18,0,0,6,4,5,10.45,1,0,5,4,3,12.57,0,13.58,-0.65,-0.89,15,Single,Not Dropout
1,4,1,5,0,10.0,1,20,29,12.0,7.0,1,0,1,1,0,0,22,0,0,5,2,0,9.48,0,1,7,9,1,6.1,0,11.8,0.19,0.17,24,Single,Dropout
1,17,3,16,1,2.0,1,23,8,17.0,4.0,1,0,0,1,0,0,21,0,0,8,11,2,8.39,0,1,8,6,3,10.27,0,14.75,2.52,4.0,15,Single,Not Dropout
1,9,3,4,1,12.0,1,6,6,18.0,4.0,1,0,1,1,1,0,29,0,0,6,11,6,15.76,0,0,5,5,4,16.77,0,9.79,0.86,-0.53,6,Single,Not Dropout
1,13,2,13,1,12.0,1,29,27,4.0,14.0,1,0,0,1,0,0,32,0,0,6,7,3,10.85,0,0,7,5,3,10.01,0,11.22,0.94,0.2,28,Single,Not Dropout
1,11,3,8,1,2.0,1,23,11,18.0,10.0,1,0,0,1,0,1,17,0,0,8,12,6,14.05,1,2,9,10,6,,0,12.55,-0.62,1.56,17,Single,Not Dropout
2,7,3,13,1,9.0,1,6,9,11.0,14.0,1,0,1,1,1,0,23,0,0,9,9,6,14.61,0,0,9,11,7,,1,15.51,2.41,4.0,7,Married,Not Dropout
1,17,0,6,1,9.0,1,18,21,4.0,11.0,0,0,0,1,1,0,20,0,0,5,3,2,7.13,0,0,5,6,3,9.3,0,11.67,2.37,-1.3,19,Single,Not Dropout
1,7,4,15,0,5.0,1,13,4,18.0,11.0,0,0,0,1,1,0,23,0,0,9,9,8,14.89,1,2,8,10,8,17.71,0,8.92,1.64,-0.83,8,Single,Not Dropout
4,17,0,7,0,2.0,1,11,11,8.0,9.0,0,0,0,1,0,0,34,0,0,5,4,3,12.53,0,0,5,6,2,11.52,0,7.0,-0.44,1.17,11,Other,Not Dropout
1,8,2,14,1,1.0,1,26,6,9.0,8.0,1,0,0,1,0,0,25,0,0,7,9,5,9.46,1,0,7,6,5,10.69,0,,2.43,-0.96,16,Single,Not Dropout
5,1,2,15,1,4.0,1,9,26,19.0,5.0,1,0,0,1,0,0,20,0,0,8,11,3,9.31,0,2,9,12,5,9.74,0,11.43,-1.0,0.52,17,Other,Not Dropout
5,1,2,8,1,,1,25,9,12.0,17.0,0,0,0,1,1,1,17,0,1,0,0,0,5.97,0,0,1,3,0,7.62,2,7.0,1.13,4.0,17,Other,Dropout
3,17,0,12,1,4.0,1,19,17,3.0,8.0,0,0,0,1,0,0,29,0,0,5,3,2,7.19,0,0,5,7,2,7.9,0,11.54,0.8,-0.53,18,Other,Not Dropout
1,9,4,3,1,10.0,1,24,16,2.0,17.0,0,0,0,1,1,0,20,0,1,6,9,2,5.4,0,0,8,8,4,7.15,0,13.52,3.12,-0.95,20,Single,Not Dropout
1,7,2,9,1,7.0,1,22,15,16.0,15.0,1,0,0,1,0,0,18,0,0,7,7,6,16.57,0,0,6,4,6,20.0,0,,2.63,3.79,18,Single,Not Dropout
1,14,0,7,1,2.0,1,18,2,,,1,0,1,0,0,0,25,0,0,6,9,4,13.73,0,1,6,7,4,14.38,0,9.72,4.0,-0.99,10,Single,Not Dropout
1,11,0,17,1,2.0,1,6,8,2.0,17.0,1,0,0,0,1,0,26,0,0,2,1,0,9.58,2,0,2,5,1,4.68,0,7.0,-0.47,0.65,7,Single,Dropout
1,12,3,16,1,11.0,1,29,25,1.0,13.0,1,0,0,1,0,0,21,0,0,6,6,4,20.0,1,1,7,7,6,19.92,0,10.11,2.4,-4.0,27,Single,Not Dropout
1,12,3,14,1,15.0,1,19,16,18.0,16.0,1,0,0,1,0,0,17,1,0,3,6,2,16.85,0,0,4,4,3,15.64,0,9.72,1.72,1.37,17,Single,Not Dropout
2,4,3,17,1,14.0,1,11,26,11.0,16.0,1,0,1,1,0,0,31,0,0,5,8,1,9.33,0,2,7,9,3,8.31,0,13.67,0.47,0.53,18,Married,Dropout
1,2,4,17,1,13.0,1,8,17,10.0,13.0,1,0,0,1,0,1,27,0,2,6,10,3,14.33,0,0,7,5,5,12.3,0,11.08,0.67,-3.12,12,Single,Not Dropout
1,13,4,14,1,6.0,1,4,10,12.0,14.0,1,0,0,0,1,0,29,0,0,7,8,3,8.57,0,0,5,2,2,8.15,0,12.71,3.29,-0.09,7,Single,Dropout
1,1,5,11,1,12.0,1,10,11,8.0,16.0,0,0,0,1,0,1,21,0,0,5,9,4,14.69,1,1,5,7,4,16.45,0,13.58,1.09,2.0,10,Single,Not Dropout
1,13,5,4,1,2.0,1,4,23,19.0,5.0,1,0,0,1,1,0,18,0,0,6,8,3,13.72,0,0,6,7,4,11.77,2,,-0.22,-1.16,13,Single,Not Dropout
1,3,5,14,1,3.0,1,26,7,12.0,17.0,0,0,0,1,0,0,20,0,3,5,7,2,10.51,0,1,4,6,3,8.65,0,11.82,2.82,-1.09,16,Single,Not Dropout
1,5,4,4,1,3.0,1,13,18,13.0,10.0,0,0,0,1,0,0,17,0,0,7,6,3,8.57,0,0,7,8,0,6.52,1,8.94,2.34,2.45,15,Single,Dropout
2,13,2,4,1,3.0,1,19,28,17.0,,1,0,0,1,0,1,21,0,0,4,6,2,11.88,1,0,2,0,1,8.3,0,9.05,1.55,-0.14,23,Married,Not Dropout
1,11,3,15,1,6.0,1,24,25,1.0,3.0,1,0,0,0,1,0,19,0,0,6,6,4,11.4,1,0,6,6,4,12.01,0,12.45,-0.43,1.44,24,Single,Not Dropout
1,14,3,2,0,1.0,1,28,12,7.0,15.0,1,0,1,1,0,0,23,0,0,4,9,3,16.19,0,1,4,4,4,16.98,1,12.87,-1.0,2.61,20,Single,Not Dropout
1,11,1,3,0,14.0,1,14,9,16.0,16.0,1,0,0,1,1,1,23,0,0,6,7,4,,0,0,5,7,3,13.63,1,12.22,4.0,-1.78,11,Single,Not Dropout
1,1,4,9,1,12.0,1,2,19,2.0,13.0,0,0,0,1,0,1,24,0,0,7,8,4,15.14,1,0,6,6,4,15.01,0,9.66,0.78,-1.68,10,Single,Not Dropout
1,15,3,10,0,11.0,1,18,18,7.0,13.0,0,0,0,1,0,0,19,0,1,5,9,2,7.94,0,1,6,8,2,7.5,0,15.21,4.0,0.75,18,Single,Dropout
1,4,3,1,1,3.0,1,28,21,4.0,17.0,1,0,0,0,0,0,17,0,0,6,7,0,,0,2,6,5,2,1.73,0,11.27,1.79,-1.69,24,Single,Dropout
2,3,5,7,1,14.0,1,11,3,,19.0,1,0,0,1,1,0,17,0,0,6,5,0,3.34,0,0,6,10,0,6.27,1,9.13,2.2,-0.02,7,Married,Dropout
1,15,4,4,1,1.0,1,3,16,17.0,16.0,0,0,0,1,0,0,24,0,1,10,8,4,13.52,0,0,9,10,5,8.47,0,14.93,-0.62,0.74,9,Single,Not Dropout
1,4,5,6,1,16.0,1,21,1,6.0,3.0,1,0,0,1,0,0,24,0,1,7,6,2,6.85,0,0,8,10,3,5.94,2,16.3,3.98,1.58,11,Single,Not Dropout
1,10,5,4,1,12.0,1,18,29,14.0,16.0,1,0,0,1,0,1,17,0,0,7,4,4,12.12,2,2,8,10,6,9.38,0,15.7,1.14,-0.67,23,Single,Not Dropout
1,9,4,12,1,4.0,1,5,26,15.0,10.0,1,0,0,1,0,1,32,0,0,5,6,3,14.43,1,1,6,2,3,12.46,0,8.17,1.31,3.73,15,Single,Not Dropout
2,14,1,9,1,4.0,1,1,22,18.0,16.0,1,0,0,1,1,0,28,0,0,2,5,1,14.48,0,1,3,5,2,11.37,1,16.22,2.36,4.0,11,Married,Not Dropout
1,1,1,17,0,12.0,1,16,9,18.0,14.0,1,0,0,0,0,1,17,0,1,5,5,1,1.88,0,1,6,7,1,3.07,0,10.16,-0.32,-1.72,12,Single,Dropout
2,2,1,1,1,13.0,1,5,22,9.0,13.0,0,0,0,1,1,0,25,0,0,3,9,3,18.58,0,0,3,3,3,,0,9.69,3.47,4.0,13,Married,Not Dropout
1,8,4,14,0,8.0,1,6,13,2.0,17.0,0,0,0,1,0,0,22,0,1,7,5,4,10.69,0,0,6,8,3,12.26,1,12.35,-0.39,-1.2,9,Single,Not Dropout
1,9,5,16,0,1.0,1,9,19,15.0,3.0,1,0,0,1,0,1,25,0,0,7,9,3,13.5,1,1,7,7,5,10.98,2,10.68,1.6,-3.11,14,Single,Not Dropout
1,14,5,9,1,8.0,1,14,7,11.0,17.0,0,0,0,1,0,0,24,0,0,7,9,3,12.89,0,2,7,11,4,10.59,1,9.93,1.43,0.19,10,Single,Not Dropout
1,11,4,12,1,8.0,1,24,14,9.0,7.0,1,0,0,1,0,1,27,0,3,6,6,3,10.03,0,0,6,11,2,11.53,0,10.3,3.24,1.02,19,Single,Not Dropout
6,3,4,8,1,6.0,1,13,26,11.0,4.0,1,0,0,1,0,0,32,0,1,5,6,3,17.95,0,1,5,6,3,11.31,0,,-1.0,-1.16,19,Other,Not Dropout
1,17,5,11,1,15.0,1,25,6,13.0,14.0,0,0,0,1,1,0,25,0,0,5,9,2,8.3,0,0,7,10,3,7.03,0,10.39,-0.27,-0.51,15,Single,Dropout
2,8,4,16,0,6.0,1,18,12,6.0,19.0,0,0,0,1,0,0,26,0,0,7,10,4,11.65,0,0,7,7,3,12.45,0,13.43,1.64,1.54,15,Married,Not Dropout
2,17,0,10,1,4.0,6,12,9,7.0,2.0,0,0,0,1,0,0,32,0,0,10,13,9,16.0,0,0,11,10,10,16.71,1,11.03,-1.0,-3.61,10,Married,Not Dropout
1,17,3,10,1,11.0,1,15,6,7.0,19.0,1,0,1,1,0,1,20,0,1,7,6,4,,0,0,5,7,5,10.89,0,9.25,-1.0,-0.24,10,Single,Not Dropout
1,1,2,17,1,10.0,1,5,12,10.0,7.0,1,0,1,1,0,0,17,0,3,7,9,5,10.27,0,0,8,7,4,10.64,1,8.32,-0.1,-2.55,8,Single,Not Dropout
1,9,3,9,1,10.0,1,29,18,13.0,19.0,0,0,0,1,0,0,27,0,0,10,13,4,6.92,1,0,10,10,4,6.53,0,12.59,1.08,-1.03,23,Single,Dropout
1,8,3,3,1,9.0,1,9,2,1.0,1.0,1,0,0,1,0,0,17,0,2,6,9,5,13.38,0,0,6,7,5,12.59,0,11.8,-0.97,3.37,5,Single,Not Dropout
2,9,1,12,1,6.0,1,27,6,6.0,12.0,0,0,0,0,1,0,18,0,0,5,3,4,11.75,0,0,5,6,3,8.01,0,12.58,1.74,0.64,16,Married,Not Dropout
1,6,1,12,1,5.0,1,19,24,14.0,11.0,0,0,1,1,1,1,32,0,0,7,9,3,10.46,1,0,6,7,3,10.84,0,11.7,2.29,4.0,21,Single,Not Dropout
3,10,0,5,1,2.0,1,9,8,1.0,16.0,1,0,0,1,1,0,17,0,1,9,11,7,14.87,0,0,7,10,5,13.83,0,12.62,-1.0,-1.11,8,Other,Not Dropout
1,9,1,13,1,3.0,1,15,10,16.0,9.0,0,0,0,1,0,0,25,0,0,8,11,1,7.34,0,0,7,10,2,6.77,1,9.66,2.34,2.59,12,Single,Dropout
1,4,4,2,1,10.0,1,4,20,15.0,2.0,0,0,0,1,0,1,17,0,0,7,7,5,14.94,1,0,11,14,10,19.81,1,11.0,2.08,1.92,12,Single,Not Dropout
1,5,3,6,1,7.0,1,18,22,7.0,4.0,0,0,0,1,1,1,25,0,0,3,2,3,20.0,0,0,5,6,5,20.0,0,15.71,1.52,-3.57,20,Single,Not Dropout
1,3,5,15,1,12.0,12,2,28,12.0,5.0,1,0,0,0,0,0,34,0,2,4,3,2,8.68,0,0,4,2,1,9.17,0,,3.25,-1.26,15,Single,Dropout
3,15,5,11,0,13.0,1,19,5,10.0,17.0,0,0,0,1,1,0,17,0,0,7,9,5,14.76,0,2,7,7,5,17.35,2,14.32,2.35,2.99,12,Other,Not Dropout
1,12,5,11,1,9.0,1,6,22,,2.0,1,0,0,1,0,0,17,0,0,6,9,3,10.4,0,0,8,8,5,13.45,0,,1.45,0.93,14,Single,Not Dropout
5,7,1,11,0,2.0,1,4,21,3.0,16.0,1,0,0,0,0,0,25,0,1,6,6,2,7.61,1,0,6,7,1,8.22,0,10.16,1.2,-1.66,12,Other,Dropout
2,7,2,3,1,1.0,1,7,4,19.0,10.0,0,0,0,1,1,1,19,0,0,8,10,6,12.91,0,0,6,9,5,14.69,0,9.43,2.1,-3.48,5,Married,Not Dropout
2,2,0,17,1,4.0,1,3,26,17.0,11.0,0,0,0,0,1,0,22,0,1,4,1,2,7.91,0,0,6,8,3,10.71,0,8.36,1.14,-3.99,14,Married,Dropout
1,5,0,6,1,5.0,1,26,10,18.0,19.0,1,0,0,0,0,0,25,0,1,5,2,3,12.8,0,0,5,6,3,14.37,1,11.35,2.38,1.84,18,Single,Not Dropout
2,16,1,14,1,2.0,1,28,13,3.0,15.0,0,0,0,1,1,1,26,0,0,8,10,6,16.68,0,0,8,10,7,13.68,0,10.26,2.8,-2.43,20,Married,Not Dropout
1,1,1,17,1,13.0,1,27,24,19.0,13.0,0,0,0,0,0,0,26,0,2,4,6,3,11.14,0,0,4,5,2,10.91,0,10.97,1.67,3.47,25,Single,Not Dropout
1,3,0,5,1,6.0,1,21,16,12.0,16.0,0,0,0,1,1,0,23,0,0,8,10,3,8.39,1,0,8,9,7,12.6,1,11.71,0.77,2.11,18,Single,Not Dropout
1,15,5,11,1,,1,7,8,10.0,9.0,1,0,0,1,0,1,26,1,1,7,4,2,8.31,0,0,8,10,2,7.57,0,10.44,-0.04,-5.0,7,Single,Not Dropout
1,9,3,1,1,4.0,1,23,10,7.0,18.0,1,0,0,1,0,0,22,0,1,6,10,3,7.2,0,0,6,8,3,8.58,0,12.66,1.77,0.98,16,Single,Dropout
1,1,3,11,1,1.0,1,23,22,5.0,16.0,1,0,1,1,0,0,21,0,1,7,7,6,11.08,0,0,7,7,3,11.61,0,13.88,3.23,-1.49,22,Single,Not Dropout
1,9,3,8,1,3.0,1,7,6,7.0,19.0,0,0,0,1,0,0,23,0,0,7,7,2,10.2,1,0,6,4,3,8.28,0,7.0,2.29,-0.29,6,Single,Not Dropout
1,13,5,2,1,8.0,1,25,14,4.0,11.0,1,0,1,1,0,0,26,0,2,7,9,5,,0,0,10,11,6,12.99,1,10.3,-1.0,0.18,19,Single,Not Dropout
2,6,0,12,1,8.0,1,29,22,16.0,13.0,1,0,0,1,0,0,19,0,1,3,4,0,5.8,1,0,5,5,2,7.51,0,13.62,2.72,-0.5,25,Married,Dropout
1,7,2,17,1,7.0,1,11,26,19.0,9.0,0,0,0,1,0,0,24,0,1,9,13,3,8.54,0,2,10,10,2,9.71,1,9.68,0.47,0.71,18,Single,Not Dropout
1,11,1,2,1,,1,18,24,19.0,18.0,0,0,1,1,0,0,20,0,2,7,9,3,13.84,0,1,9,9,4,11.84,0,15.55,1.71,-2.59,21,Single,Not Dropout
1,11,3,16,0,11.0,1,26,11,17.0,12.0,0,0,0,1,0,0,19,0,0,8,12,5,11.69,0,1,8,9,4,8.74,0,15.68,0.0,1.8,18,Single,Not Dropout
1,16,3,15,1,12.0,1,8,6,3.0,4.0,0,0,0,1,1,0,29,0,0,7,7,5,13.56,0,0,8,9,5,7.79,0,8.86,0.89,-3.37,7,Single,Not Dropout
2,5,4,10,1,2.0,1,29,28,15.0,10.0,0,0,0,1,0,0,25,0,0,10,13,6,11.49,0,1,11,11,6,9.43,0,10.41,-1.0,-0.68,28,Married,Not Dropout
1,5,3,16,1,8.0,1,9,18,17.0,3.0,0,0,0,0,0,1,25,0,0,5,2,2,7.06,0,0,5,4,1,10.15,1,12.44,0.72,-0.67,13,Single,Dropout
1,3,1,6,1,10.0,1,29,12,10.0,13.0,0,0,0,1,1,0,17,0,0,9,10,7,16.7,0,1,9,7,5,12.08,0,15.62,-0.27,3.17,20,Single,Not Dropout
3,12,3,13,1,10.0,1,7,27,11.0,14.0,0,0,0,0,0,1,22,0,1,5,3,4,17.0,0,0,5,6,5,18.48,0,12.72,-1.0,-2.34,17,Other,Not Dropout
2,10,5,12,0,16.0,1,22,22,8.0,16.0,1,0,0,1,0,0,27,0,0,7,8,3,9.93,0,1,7,9,4,9.97,0,12.27,3.68,0.7,22,Married,Not Dropout
1,6,3,10,1,8.0,1,16,14,16.0,3.0,1,0,0,1,0,0,25,0,1,8,9,3,8.89,1,0,6,7,1,7.4,1,12.12,0.75,1.53,15,Single,Dropout
1,12,3,15,1,6.0,1,11,6,14.0,9.0,1,0,0,1,0,0,38,0,0,6,9,2,7.72,0,1,7,5,1,3.4,1,12.7,3.74,1.6,8,Single,Dropout
1,7,1,15,0,16.0,1,13,3,12.0,7.0,0,0,0,0,0,1,24,0,1,3,5,3,17.33,2,0,4,3,4,15.1,0,11.58,0.92,-0.59,8,Single,Not Dropout
1,4,0,14,1,6.0,1,7,16,1.0,8.0,1,0,0,1,1,0,19,1,0,7,7,5,7.49,0,0,6,5,3,9.03,0,11.56,1.74,1.21,11,Single,Not Dropout
2,10,1,11,1,10.0,1,20,4,19.0,18.0,1,0,0,0,1,0,20,0,0,5,5,4,14.11,1,0,4,3,4,15.87,1,11.04,1.64,2.99,12,Married,Not Dropout
